train,train,train,train,valid,valid,valid,valid
MSE,MAE,IC,ICIR,MSE,MAE,IC,ICIR
0.15909301724476185,0.3178003511666158,0.04523112176584827,0.20245408428507117,0.1588957417056727,0.317533459842065,0.04624917369318926,0.1875698804405164
0.1588674246718068,0.3173619557825195,0.046584695403308604,0.20948748357941566,0.15877888474289048,0.3172138697573503,0.04695203708542349,0.19094125345755364
0.1586889727226825,0.31703992344729287,0.04765568345687433,0.21480734542584876,0.15863724042241095,0.3168835750392734,0.04780270797503972,0.1945912063627793
0.1584863701898157,0.3167164293934457,0.048871468499395415,0.22161599427902168,0.15862802436680512,0.31675324972873187,0.04785807286712898,0.1954708567223194
0.1583273526732895,0.31648052599457316,0.04982597798556493,0.22686494813330188,0.15843899866636063,0.31631291272812445,0.04899223181343666,0.20047125987792883
0.1579218867134689,0.3159611733543295,0.052259325172930256,0.24090997242942197,0.1581095662702882,0.315628205787105,0.05096062374495786,0.21118284260098988
0.15758396370639402,0.31552661607329585,0.05428753744074206,0.2523633126437262,0.15781122101651635,0.31515789755640045,0.052754290631455196,0.22043137415382058
0.15716492332982923,0.3150199489159033,0.05680255480674452,0.2660167201587922,0.1574442084070184,0.3146798487102265,0.05495660516833601,0.23037604803412617
0.15677263370377417,0.3145728579941693,0.05915684492719528,0.2786895356787658,0.15708124870738868,0.3142925806639941,0.057130216803643274,0.23960604926053278
0.15646278271440936,0.3142306393068079,0.06101636174398736,0.28919485616412305,0.15683269344554407,0.3140726071684457,0.05862231768877804,0.24643480879509144
0.15610814838180823,0.3139903061282751,0.06314483031335683,0.3008522621017765,0.15649234236844403,0.3139060266945283,0.060664962604234395,0.2556000553280836
0.15587266031200084,0.3139965030520318,0.06455855957153984,0.31176129513615675,0.1562807413459069,0.3138998629752895,0.061936906189898645,0.26275922283621783
0.15566747733545303,0.31404146821690626,0.0657902293288585,0.3217086043584122,0.15611500825831248,0.3139243237129186,0.06293172798403411,0.26836206174717375
0.1555568494652541,0.31421293691905555,0.06645433779601681,0.3284439495701182,0.15611027999272462,0.3142158922668074,0.0629610784803375,0.2699002892489107
0.1555395264093725,0.3147113082244481,0.06655851739869854,0.33571412727245703,0.15621212993213943,0.3146857858177128,0.06235506359117157,0.2691623133134437
0.15558269044486442,0.31494131394997854,0.06629963625253475,0.33845218640617236,0.15635989073736267,0.3150660671648885,0.06147149465830478,0.2659424410252293
0.1554691652219711,0.31488952804196685,0.06698086503279142,0.34281724723241247,0.1562429865650426,0.31498393890224785,0.06217315103809805,0.2695552926678089
0.15552536999810818,0.31504316594860116,0.06664348588139116,0.34279184776345023,0.15626314176955863,0.31512082930370244,0.0620497301526893,0.27035043555816796
0.1555081394870778,0.3150839847664689,0.06674691772131648,0.34535443730822696,0.156271135710707,0.315263428733093,0.06200211705648218,0.27099848580613384
0.15528081731948576,0.3145901095484532,0.06811110037293737,0.3495633689320574,0.1560046207065878,0.31472341538565846,0.06360025711742835,0.2772698060192839
0.15520700485331435,0.3145925562548278,0.06855409768273361,0.3527580356294509,0.15603154185363538,0.3148937484757292,0.06343973432574529,0.2775457606650594
0.1551252807396173,0.3145188961018123,0.06904452721121733,0.35569550676981615,0.15599089501160454,0.3148776751405121,0.06368442928691603,0.2788995012465283
0.15511159191419346,0.31448127938479825,0.0691265908621349,0.3566325909417492,0.15598011393461564,0.3148285242296192,0.06375293632592964,0.27965675333617906
0.15504455632470548,0.31446764188157295,0.06952891411694932,0.359538733858884,0.1559565650864606,0.31485173215934664,0.06389434039551893,0.2804950010848409
0.1550082246045904,0.3145939097614004,0.06974690162066051,0.36227101115677424,0.15602118873801984,0.315032989419981,0.06350733779377112,0.279206946623809
0.1548901121830711,0.31438982631798856,0.07045569345522931,0.3653340395499249,0.15595088097485144,0.31488239634417525,0.06392912838076391,0.2813738334152982
0.15489580818678061,0.3144507465096543,0.07042141529477705,0.36704351308530336,0.1560021688207889,0.3149785174384314,0.06362200383913952,0.2808375877243848
0.15485232390630713,0.31449974853658236,0.0706824308823979,0.37004617889097235,0.1560496060839959,0.3151132791905058,0.0633379067116278,0.2801262939107598
0.15479645429275915,0.3144161490185313,0.07101760496063148,0.37236044978978855,0.15602958999176986,0.315042252904518,0.06345818095507809,0.2810578636862784
0.15483730539522464,0.3145659198282718,0.07077251260882955,0.37335128574604176,0.15603374194109268,0.31518179288262954,0.06344371373548609,0.2818029107182581
0.15484018144026557,0.31456640704025457,0.07075514990017032,0.3743333649994084,0.15609471138873232,0.3153566467990299,0.0630733691128192,0.2809513359374495
0.15474404631457864,0.3145404229400277,0.0713321017842645,0.378991143583097,0.15605519299356957,0.31539292623084064,0.06331515959210982,0.2827603601672769
0.15464485058449742,0.3143951088169966,0.07192732639174067,0.38239672995487173,0.1560483425406609,0.3153523770498455,0.06335149785754185,0.2829340061035583
0.15453653971233328,0.31425086110500233,0.0725773167458661,0.38652665000431174,0.15602178805414021,0.31533319788933867,0.06351193044574224,0.28433449117561915
0.15437244493986169,0.3138866256421396,0.07356191271594449,0.3901518375613028,0.15594488575386065,0.3151080707849367,0.06397248433822553,0.28600819554692586
0.1542007158911178,0.31360298213544663,0.07459244303046501,0.3951145799903665,0.15588736563712927,0.31498966408358675,0.06431373854871936,0.28828369743693183
0.15419408600096013,0.31352271578433966,0.07463214553240238,0.39491264026368256,0.15588101608490162,0.3149526525991523,0.06435498737348959,0.2880980984785607
0.1542044368058859,0.31367126454106503,0.07457001450720048,0.3965474997838203,0.15588745695062167,0.31509174124318406,0.06431626686514522,0.28853326172699234
0.15419227203611705,0.3137168407044497,0.07464290885257512,0.39746068842026117,0.1558552260750592,0.3150731507521422,0.064510058252903,0.28918031482113266
0.15408786612505612,0.31369028693272305,0.07526954013819138,0.4029772917178352,0.1557648338785934,0.3151233954626201,0.06505383667479032,0.2927016540394379
0.15400656965685774,0.31364261899966556,0.07575743194093654,0.40623994969666005,0.15574471956085292,0.3151389004273398,0.06517229524178533,0.29358273436640464
0.1537904398247543,0.31338685942493105,0.07705473861144597,0.41407028236497057,0.15570697041813455,0.3150659786401022,0.06539864168580212,0.295519384743841
0.15365863124234277,0.3131446507892357,0.07784567790579004,0.4168350395975367,0.1556081158491302,0.3148468981731051,0.06599140309726821,0.29802798892214305
0.1534960849010173,0.3129094467400627,0.07882114549704076,0.4225264139828682,0.1555773035844041,0.31481949733687603,0.06617559521060311,0.29955845638302436
0.15342097751626144,0.3128587948600938,0.07927179967033332,0.42593217856734755,0.15557586102743262,0.3148473973421732,0.06618426383740965,0.2997180968782735
0.15347708932381965,0.3130175509696931,0.07893506406241695,0.4256903722058168,0.15554609359227295,0.3149225171599524,0.06636290036884224,0.30011049372209203
0.1534156950359497,0.3130354490418705,0.07930336462953114,0.4285526821915174,0.15560178396660698,0.3151129282714928,0.06602864924296342,0.298889703135766
0.15323349643435025,0.3128022805411549,0.08039683261121533,0.43659398003999084,0.15556550410525338,0.3150433964939465,0.06624867271205762,0.3009237087763727
0.15320883829181117,0.3128314740724648,0.08054474921993149,0.43845539080540996,0.15557329314754798,0.31513041446228696,0.06619919226721677,0.30116383617843545
