train,train,train,train,valid,valid,valid,valid
MSE,MAE,IC,ICIR,MSE,MAE,IC,ICIR
0.15723037743253476,0.31520899463392615,0.05640858573009809,0.28003157117475397,0.1585696773030961,0.3165908964008031,0.04821229709323108,0.2071480680098768
0.15608316147875387,0.31398760884556015,0.06329331499986152,0.3269328423715966,0.15738033541454163,0.31540849948035693,0.05535475508561639,0.24902293173040035
0.1548996405483056,0.3130236827947809,0.07039603912923614,0.38263127271588426,0.15611760467180577,0.3139190747206393,0.06293646083448944,0.2887003955652577
0.15437068074609522,0.31249596367959814,0.0735706576286879,0.40566590004520825,0.15563756113738683,0.31348381850143636,0.06581282106642344,0.3008305814566891
0.15393995132939123,0.3121355316739327,0.07615563671009967,0.4279042169565639,0.15548247314575417,0.31359528321397273,0.06675171135863509,0.30830926943771736
0.15333519590872008,0.31184581488307483,0.07978540223634215,0.465603149091502,0.15581372640569383,0.3144564994755257,0.06476346786021757,0.3098841062623627
0.1528376867272049,0.31151536410134667,0.08277094730636939,0.4825923806211507,0.1559103504438159,0.31490478247418435,0.06418808025520174,0.3097409956455151
0.15207483302245153,0.3107469741207062,0.08734924614515224,0.5044055246536582,0.15527971475446858,0.3144550564918756,0.06796017243946725,0.3221009405187278
0.15153365444076514,0.31022934853926226,0.0905968806553619,0.522724556482714,0.15547677038906016,0.31469603780423616,0.06677760884334571,0.31697522925300237
0.15095725640906404,0.30957209889938037,0.09405583309942221,0.5429457903008312,0.15506168565100364,0.31416680947669673,0.06926241396730753,0.3292774731077718
0.15040595830267933,0.30885544596205583,0.09736430689519414,0.5619640176636937,0.15455346613677695,0.31363347063438024,0.07230159951044611,0.34263543818640235
0.14981287276301652,0.30810726674264927,0.10092396432926916,0.5901686899472387,0.15450950021826268,0.3134389216167877,0.07255453518250475,0.3435458406909725
0.14932043641361348,0.3074924697692731,0.10387941873950972,0.6091470812511935,0.15458942212366905,0.31347865674530717,0.07207989596983666,0.34215503557498556
0.14889308296259207,0.3069653070388616,0.1064438680277338,0.6350028059328177,0.15457880106023372,0.31361007439768623,0.07214043688350315,0.34686028752884707
0.14836278652260118,0.3063070479710364,0.10962589812908312,0.6597336213782344,0.15475455221534173,0.3140441272899574,0.07109161470029832,0.3467252655656653
0.14781522161223068,0.3055932012195452,0.1129118490019174,0.6806638011095333,0.15473650209710924,0.3138510915959443,0.07120208030360986,0.3520228907338257
0.14741003602761307,0.3052036349633814,0.11534321878344307,0.6969358862758999,0.154761778022036,0.314038531454742,0.07105223831266956,0.3553786110713209
0.1468518530368035,0.3044700798131588,0.11869328026701184,0.7148019607824757,0.15522254066298943,0.31431776619364016,0.06828990749109945,0.34809897623467473
0.14639665042064473,0.30404691868163247,0.12142505636537107,0.7307467295521933,0.15524084420458245,0.3143732999276305,0.06818216662756525,0.34570345413289166
0.14582231683338742,0.30336692791114467,0.1248713865119599,0.7501062625281075,0.15502948287372265,0.31411901844947043,0.06944504109853247,0.35455481982423537
0.14538055453548362,0.3028730127051343,0.1275224757938328,0.7711498681329062,0.15556788738955082,0.31485848817714057,0.06621644255855878,0.33837535015857506
0.144719016569654,0.3020553235806146,0.13149213414096853,0.7958776262584077,0.15593077560721075,0.3152433961810571,0.06404101704235221,0.32909874416018253
0.14374885977599683,0.30101904556869935,0.13731369156248643,0.8428433279090739,0.15583793659861803,0.31555230827101854,0.06460252992990118,0.33517104358510325
0.14289306082093706,0.2999904568160909,0.14244929786490887,0.8803282848325086,0.15593648740125557,0.31586992966975064,0.06401254578335348,0.3362826032713316
0.14206906428859545,0.2990181108729652,0.1473944153629501,0.923302297951306,0.15642590372764145,0.3164673698971654,0.0610758576136638,0.32608461236683584
0.1414213184897715,0.29830052647684974,0.15128158520602497,0.9553187686467457,0.1562797766529155,0.3164829766427596,0.0619518289751347,0.33308322817271174
0.1409905488480259,0.2979659352181569,0.15386688075601768,0.9783489995999375,0.1564116564848998,0.3167447833748084,0.06116567385406979,0.3297826811438304
0.14064396458645645,0.29765155975594615,0.15594708071286803,0.9936017360925448,0.15669311751254525,0.3171304988021518,0.05947504241720868,0.3242743906227452
0.14026032636457902,0.2972479408487806,0.15824955749323583,1.011704156826124,0.15691590099801975,0.3174337052333927,0.058139711280288886,0.31935357986923757
0.13997328403952333,0.29696330022684664,0.15997216411598272,1.0246404361541055,0.1568779712236671,0.3174139412813562,0.0583720093078619,0.32115479415634923
0.13962673579024237,0.2965524892214166,0.16205194769440484,1.041330084499082,0.15697320338284235,0.3174279175521125,0.0578002713417472,0.31864486028211547
0.1393515254365666,0.29621219855013875,0.16370330884978546,1.0542031303112307,0.15699571057424466,0.31739695263708356,0.05766042764538106,0.3182008334231962
0.1390339796722126,0.29584055208496113,0.1656090234041751,1.0662064392672421,0.1570755328537596,0.3175005953275582,0.05718292810980698,0.31664862717167025
0.138775709365912,0.2956132428458795,0.16715914978356655,1.078253747526699,0.15713817917444142,0.3175654414599207,0.05681068828009058,0.3165628378148311
