train,train,train,train,valid,valid,valid,valid
MSE,MAE,IC,ICIR,MSE,MAE,IC,ICIR
0.15718615687170245,0.31526352412946085,0.05667386984568935,0.28239613780183953,0.1585467958694623,0.3167764699775179,0.04835014683467723,0.20933394712255157
0.15597477050094224,0.3139412630347463,0.06394381104006001,0.33158141979230105,0.15725350240109917,0.31533360296700513,0.05611983766068381,0.2531496799125531
0.15481993411911896,0.3129423470050761,0.07087441170303634,0.3862700974004035,0.15612881552902816,0.3139877956867318,0.06286924305959844,0.2885645016617319
0.15433563089529354,0.31247810803159015,0.07378105863559745,0.4079008005939349,0.15562754890723185,0.31352693806610826,0.0658730692398892,0.301351961685625
0.15383319911471685,0.31199445339737475,0.07679621952627946,0.4316975080772933,0.15555190198936866,0.3137089419591407,0.06633530948158074,0.3060445590592207
0.1531412216800939,0.3116078773299313,0.08094925388030137,0.4700712856415837,0.15599899878487267,0.31463771951561453,0.06365149917225482,0.30342673453228636
0.15264193794992703,0.3112079203666959,0.08394544259799845,0.48584295970868097,0.15608872186558784,0.31493920941199677,0.06311418834856246,0.3039251931667413
0.15190778644338898,0.31048450452277704,0.0883512204771222,0.5056240168017336,0.15516107662407552,0.3141885499555883,0.0686716629829309,0.32660848567909334
0.15146013637631683,0.3100798901674198,0.09103762137664284,0.5217605743596209,0.15529078118397605,0.31423033029176645,0.0678910688689118,0.32715284080678414
0.150918003056414,0.309493756277064,0.09429145187509401,0.5428089957879718,0.1549011551358308,0.31381900169295734,0.07022196950469183,0.33963399623730933
0.1503815531696671,0.30881837612380275,0.0975108796388851,0.5638508511807958,0.15450010551789556,0.3133531959073654,0.07262011818072775,0.35102692411697367
0.1497453551365619,0.30809833869066805,0.1013291602336791,0.5904371719267903,0.1543875078404561,0.3131534024656683,0.07328622239312066,0.3536670521511185
0.14922283953736945,0.307356662336174,0.10446501211326911,0.6136563301670553,0.15445366557751047,0.31321218888243885,0.07288984465207358,0.3553711561254105
0.1486646509746214,0.3067578518040361,0.10781473100923337,0.6421034383577909,0.15444446863036512,0.3131352834979814,0.0729480758755957,0.3618809395257173
0.14811258295761348,0.3060449008714934,0.11112749774254639,0.6680731714681313,0.15465983250657286,0.3135104918857141,0.07165873809489542,0.3589192410257121
0.147598690654284,0.30542731483128477,0.11421141777994466,0.6879587172324105,0.15469909484402938,0.3134941375820261,0.07142594795140256,0.3605818723145586
0.14710655464074374,0.3049544204464022,0.11716466145921244,0.7080344790985763,0.15481826291755216,0.31369295746662157,0.07071139558684898,0.3583583288401901
0.14657814867442218,0.30428360520233577,0.12033558019015105,0.7229281839605717,0.15507595459123535,0.31388156973011183,0.06916156940881811,0.3536278377257854
0.1461307125676953,0.3038658929065047,0.12302065822308944,0.7394560818050998,0.15516643807363212,0.3141232439317728,0.06861785041411607,0.3496385476588018
0.14555069198813264,0.30326723659722604,0.12650128977656616,0.7607724775057574,0.1548075250271901,0.31365309630861943,0.07077414644527456,0.36113235753393025
0.14503079820767417,0.3026487208502834,0.12962106715287436,0.7843051096103103,0.1552826010020125,0.31429542684982587,0.06792354274725673,0.34767735967334573
0.14447869378333605,0.3019817205871761,0.1329342161694049,0.8042974356021855,0.15555793087499942,0.31450045362151907,0.06627363732050953,0.34311427521978943
0.14378122801989088,0.30122587483540647,0.13711989161722402,0.8374260616155854,0.15573861651004256,0.31496234633634623,0.06518731439802501,0.33935788684928786
0.14316448282991825,0.3005884997636428,0.1408209445135373,0.8635874189180617,0.15586141027970432,0.31540621869341023,0.06446008505955281,0.3359484498869713
0.14250525964548746,0.29976133000758326,0.14477689252815398,0.8936299832669461,0.15629161136320918,0.31616198235000625,0.06187170558323009,0.3252493216608373
0.1419562145358005,0.29917408984768035,0.14807216151602792,0.9180037451994845,0.15640477638251196,0.31639870695442324,0.06118923153958976,0.3218786552821985
0.14161216225005605,0.29886370856925776,0.15013717112868175,0.9422596174986753,0.15651322947754148,0.316690975564434,0.0605509936377579,0.3194662340969694
0.14121805257731912,0.29845004800398317,0.15250225566460118,0.9621988133897942,0.15678582073447106,0.31713060702584833,0.05891454446433328,0.3111484757361084
0.14083836113119258,0.2980458543050625,0.15478098887138003,0.9799895877388272,0.15699301058410048,0.31739381880220596,0.05766842618792017,0.30485592730751343
0.14052192941106686,0.2977263988368717,0.15668018501253342,0.9933293140793413,0.15711225332673207,0.3175089899642575,0.05695922633384049,0.3004795052264714
0.14022362622574258,0.2974227351119927,0.15847043386052517,1.0064522247940817,0.15712280713930668,0.31752635376376,0.05689465852466533,0.30122626275044884
0.1399046190949632,0.29705844551118726,0.16038491668874727,1.0231299876456401,0.15709544678955778,0.31760419811684165,0.057056945083129376,0.3010669772223402
0.13963847748410071,0.29681037740825295,0.16198217618561755,1.0357053585703766,0.15705029780245483,0.31751722475236344,0.05732985481221611,0.3030953830437621
0.1393669429389367,0.2965390964932679,0.16361185959277733,1.0507052613198107,0.1570179646631893,0.31740561442958365,0.0575282223509231,0.3070727456350196
0.1390511440833214,0.29614292755105603,0.16550702667202816,1.063489314046165,0.15692286445018086,0.3173049130883233,0.0580978256167472,0.31056000211700785
0.1387630684592249,0.2957921479760486,0.16723584872120142,1.076993721570238,0.1568576606551399,0.3172582988298578,0.05849055116573635,0.3137982462456791
0.13854950277172434,0.2955447977013244,0.16851762396353334,1.0855673218514188,0.15687992998932446,0.3172641211576172,0.05835933668048734,0.3143506130698687
